dataset_id,diameter [mm],tensile strength [MPa]
59,3.501519198,7.171900006
59,3.309942926,10.99788061
59,3.34397803,15.83530949
59,3.483654343,13.13658115
59,3.501519198,11.3041579
59,3.761463777,11.26778881
59,3.742272677,7.746013206
59,3.858905645,6.333146638
59,4.103189942,9.143425199
59,4.103189942,10.89207068
59,4.407801147,12.93339282
59,4.639130026,12.09159722
59,4.686832744,17.41009845
59,5.086543206,11.98154494
59,5.060591511,6.011039668
59,5.326179935,6.46430777
59,5.464156253,5.155917262
59,5.492177506,15.64130011
59,6.305562782,8.968334866
59,6.535428086,8.645930709
59,6.568943029,4.72023503
59,1.702281329,11.38874807
60,6.535428086,2.452453058
60,5.899903893,14.53693065
60,4.857688269,11.82763989
60,4.521986582,12.28847292
60,4.340678579,12.87777676
60,4.124231896,14.77305457
60,3.878694862,14.52058115
60,3.958871775,10.17207598
60,4.020090231,9.525341559
60,4.453125183,5.665256656
60,4.475961673,4.707335422
60,5.112627986,1.990005426
60,5.19168768,5.711300912
60,3.819629593,4.717398913
60,3.780753293,7.328112124
60,3.629164867,7.415403273
60,3.629164867,3.949382984
60,3.465880635,4.330274658
60,3.309942926,3.985658657
60,3.276254232,5.772832959
60,3.226363007,8.447355872
60,3.293055499,9.006375917
60,3.112884761,10.07910764
60,3.049841171,14.38786938
60,2.927558496,13.57495946
60,2.824589859,18.63121002
60,3.573899473,14.35717615
60,3.483654343,24.66538373
60,2.767384951,11.48175035
60,2.912622006,8.701166163
60,3.03428079,5.649774462
60,2.942571584,2.781517662
60,2.781576638,4.737590483
60,2.656427293,5.975096695
60,2.615974874,6.608064638
60,2.739218427,7.69999136
60,2.642874122,8.871380844
60,2.536908697,11.46927697
60,2.435191932,14.3179404
60,2.337553476,13.50898145
60,2.255336606,17.28719424
60,2.398108513,8.433432463
60,2.472848794,6.895181176
60,2.232381725,9.074119656
60,2.20966048,7.249168161
60,2.142874898,3.82771416
60,1.914806108,6.802782629
60,1.984609154,6.79183045
60,2.03602106,7.422898322
60,1.974483619,9.737171397
60,1.895317156,12.58860572
60,1.828654705,15.55533007
60,1.791619939,12.24752733
60,1.895317156,17.86408186
60,1.994786614,15.03664627
60,2.02563322,15.63950006
60,1.994786614,17.29626023
60,1.702281329,16.1614028
60,1.676358768,15.53843129
60,1.617397562,15.02818814
60,1.56851275,12.0770713
60,1.5367465,13.97443288
60,1.482695763,13.05068588
60,1.497941859,11.11594242
60,1.528905974,7.260579277
60,1.437882227,11.24835352
60,1.394423152,12.38644635
60,1.373188695,10.72195358
60,1.345378239,10.41465649
60,1.338514079,7.414549887
60,1.380230673,6.062141961
60,1.265280855,9.54460659
60,1.29143561,10.538714
60,1.29143561,12.12240658
60,1.278291341,24.91614238
60,1.352277599,22.26428695
60,1.258825355,35.20564429
60,1.148098869,22.54131035
60,1.220778159,16.73642519
60,1.189952087,12.41292649
60,1.189952087,7.604486395
60,1.13061547,9.356208921
60,1.102066111,13.49327042
60,1.068756864,15.3877563
60,1.036454368,26.70773495
60,1,15.82458076
60,1.020671106,13.20563667
60,1.031166347,10.48749297
60,1.068756864,10.47060857
60,2.972829124,14.11921086
60,2.670049968,7.045366043
60,2.266902409,15.95441879
60,1.819324854,12.30042149
60,1.513344725,11.68049053
61,5.839854501,25.08205651
61,6.568943029,7.18401625
61,5.299005607,7.512183071
61,5.086543206,15.30787718
61,4.735025975,12.44837448
61,4.832904199,11.14141599
61,4.783714761,10.23823962
61,4.907638353,7.613924923
61,4.735025975,7.626202773
61,4.521986582,22.27938167
61,4.020090231,18.52193637
61,4.209484331,8.687490943
61,3.819629593,11.71954042
61,3.800141729,15.66592151
61,3.537524221,16.85606032
61,3.573899473,13.86336705
61,3.465880635,14.74097412
61,3.413101755,23.134419
61,3.209902007,28.05266557
61,3.34397803,12.8358524
61,3.003397793,12.89804803
61,2.988074368,15.52274183
61,2.882977255,20.57172204
61,2.602628092,19.07771685
61,2.697505254,12.51477247
61,2.795841102,10.12794556
61,2.576138469,11.9291067
61,2.498276322,8.938452084
61,2.385873292,14.40296431
61,2.301956908,22.73817645
61,2.361589805,23.99617394
61,2.198386726,15.81749973
61,2.266902409,11.2428889
61,2.03602106,11.69977476
61,1.974483619,15.34747038
61,1.944415926,19.52393603
61,1.819324854,29.50717721
61,1.810042605,18.26275442
61,1.737469367,20.52626202
61,1.600935643,31.9888692
61,1.64240837,14.07270505
61,1.719785353,9.366743573
61,1.914806108,5.324568837
61,1.513344725,13.43576222
61,1.490299315,19.66047964
61,1.437882227,21.8723168
61,1.380230673,27.30481872
61,1.345378239,30.82154911
61,1.401574024,14.60512741
61,1.430546109,14.51891008
61,1.220778159,19.25147138
61,1.183880916,21.95442179
61,1.13061547,21.67241337
61,1.13061547,16.37965766
61,1.359212341,7.711816274
61,1.387308763,3.676028721
61,1.052481696,8.751828807
61,1.020671106,29.53700131
61,1.031166347,26.98236221
61,1.079746555,28.30707547
62,5.436277965,35.70801656
62,4.385312415,15.02991782
62,4.430405206,11.93627853
62,4.735025975,6.86605737
62,5.112627986,2.370586435
62,5.839854501,1.0378515
62,3.177231532,12.36097108
62,3.177231532,25.77858259
62,2.897761722,5.200148784
62,2.972829124,2.54094572
62,2.602628092,4.386453303
62,2.576138469,8.117168245
62,2.398108513,16.39872949
62,2.220992047,11.3096523
62,2.243829812,5.901438819
62,2.176011483,4.269843874
62,2.02563322,7.241292911
62,1.924625605,5.85386168
62,1.828654705,7.458865687
62,1.667805935,21.51061582
62,1.68495546,32.07529842
62,1.885647192,28.4464188
62,1.984609154,22.32529824
62,1.576556387,9.689846084
62,1.387308763,18.39047776
62,1.208353044,39.56907391
62,1.041769507,38.85058144
62,1.079746555,29.31536525
62,1.13061547,19.51220522
62,1.063304035,22.06080108
62,1.020671106,20.09847133
62,1.079746555,13.10654587
62,1.102066111,10.93743243
62,1.148098869,9.39661616
62,1.220778159,7.225290878
62,1.345378239,5.546760655
62,1.079746555,7.486577795
62,1.047111903,8.537710359
62,3.144893578,27.24866075
63,1.085283705,9.804893628
63,1.159904409,8.003582736
63,1.239655799,8.952178908
63,1.311405869,10.96123532
63,1.359212341,15.5296909
63,1.214549713,25.73411831
63,1.189952087,29.77706268
63,1.46011708,18.44016613
63,1.490299315,12.47355136
63,1.56851275,11.26058664
63,1.68495546,22.60308077
63,1.728604746,17.40809485
63,1.755335219,13.21357595
63,1.838032401,14.35607462
63,1.86645502,17.7872629
63,1.828654705,26.29564536
63,1.924625605,22.133705
63,2.015298379,24.04747373
63,2.11024292,21.17790322
63,2.03602106,16.60277069
63,2.088764807,7.052757642
63,2.290212256,8.928741654
63,2.266902409,20.38370548
63,2.220992047,23.58607621
63,2.361589805,26.65280501
63,2.447680068,25.6946589
63,2.589349406,17.35275314
63,2.810178717,16.94661844
63,2.725242854,13.1503633
63,2.725242854,9.938830778
63,2.725242854,8.640404387
63,2.753265671,6.625918659
63,2.957661662,13.30003306
63,3.08120173,14.59859205
63,3.519475668,8.456542772
63,3.629164867,6.676269411
63,3.685284863,8.566582027
63,3.878694862,16.70264404
63,4.145381757,14.622694
63,3.938673493,17.99108749
63,4.274578162,15.81871339
63,4.124231896,9.706588527
63,4.521986582,11.86581601
63,4.662920384,18.86447621
63,4.882599436,11.70725783
63,5.086543206,10.41625477
63,5.326179935,11.71999003
63,5.60570689,8.881710326
63,5.780416294,6.770758159
63,6.114981159,7.729785393
63,6.305562782,7.796695773
63,5.112627986,3.36402228
63,2.523965314,1.812853406
64,1.85,11.9
64,1.83,19.01
64,1.19,25.18
64,1.27,26.84
64,1.47,18.85
64,1.05,16.17
64,1.27,30.14
64,1.2,21.22
64,1.81,22.54
64,2.63,30.92
64,2.07,30.9
64,2.8,9.74
64,2.36,24.92
64,2.6,23.73
64,2.37,25.39
64,2.24,26.9
64,2.22,32.55
64,2.17,18.93
64,2.45,20.79
64,2.15,23.14
64,2.98,16.06
64,2.34,16.51
64,2.27,28.66
64,2.53,16.71
64,2.41,25.43
64,2,13.37
64,2.16,15.28
64,2.31,23.38
64,3.68,18.8
64,3.33,22.85
64,3.45,23
64,3.3,23.15
64,3.47,13.01
64,3.55,27.18
64,3.43,28.35
64,3.95,26.36
64,3.12,25.9
64,3.01,23.33
64,3.81,15.26
64,3.98,26.28
64,2.15,19.27
64,3.46,21.06
64,3.67,20.7
64,3.02,22.76
64,3.55,20.71
64,3.37,19.28
64,3.01,18.41
64,3.01,34.15
64,4.95,15.12
64,4.55,17.84
64,4.5,28.17
64,4.41,28.6
64,4.38,22.5
64,4.58,30.17
64,4.67,11.91
64,4.47,29.57
64,4.51,21.85
64,4.28,12.37
64,4.5,22.7
64,4.73,11.44
64,4.31,30.84
64,4.3,19.28
64,4.29,19.65
64,4.49,20.15
64,4.72,16.4
64,5.53,19.07
64,5.08,31.08
64,5.12,19.04
64,5.55,29.18
64,5.01,19.88
64,5.7,21.01
64,5.07,25.36
64,5.27,18.25
64,5.23,15.08
64,5.57,28.65
64,5.57,15.18
64,5.53,24.65
64,6.47,20.38
64,6,25.43
64,6.33,18.11
64,6.2,20.73
64,6.17,17.59
64,6.75,19.67
64,6.85,22.55
64,6.45,13.53
64,6.62,14.99
65,1.94,16.92
65,1.99,28.94
65,1.65,24.32
65,1.19,19.78
65,1.73,23.82
65,1.08,19.65
65,1.71,14.8
65,1.47,18.85
65,1.67,15.52
65,1.73,19.57
65,1.19,28.77
65,1.83,31.18
65,1.75,17.46
65,2.9,26.8
65,2,26.94
65,2.4,15.03
65,2.94,13.29
65,2.36,17.15
65,2,17.83
65,2.45,7.64
65,2.62,17.99
65,2.7,22.18
65,2.48,25.26
65,2.73,20.5
65,2.38,22.93
65,2.97,18.33
65,2.79,24.86
65,2.43,12.72
65,2.7,21.66
65,2.35,17.52
65,2.23,17.92
65,2.7,20.96
65,2.35,14.06
65,2.48,21.53
65,2.58,20.85
65,2.79,15.38
65,2.47,19.83
65,2.8,20.63
65,3.7,18.32
65,3.14,21.95
65,3.18,24.68
65,3.48,17.24
65,3.43,23.59
65,3.98,21.46
65,3.38,16.94
65,3.23,14.64
65,3.63,10.15
65,3.22,24.81
65,3,11.6
65,3.68,20.5
65,3.89,16.74
65,3.05,17.52
65,3.88,26.81
65,3.7,21.58
65,3.64,20.37
65,3.78,14.88
65,3.29,19.17
65,3,14.57
65,3.27,29.05
65,3.86,15.04
65,3,10.19
65,3.01,14.76
65,3.68,18.9
65,3.45,11.87
65,4.97,8.66
65,4.11,27.89
65,4.14,14.86
65,4.93,12.78
65,4.33,18.61
65,4.4,14.73
65,4.69,15.74
65,4.27,12.43
65,4.14,16.34
65,4.37,18.27
65,4.1,15.91
65,4,25.15
65,4.21,22.41
65,4.8,11.49
65,4.44,16.15
65,4.26,22.59
65,4.43,17.26
65,5.7,20.46
65,5.75,8.47
65,5.06,16.21
65,5.4,16.07
65,5.01,16.73
65,5.72,16.81
65,5.17,14.96
65,5.13,14.71
65,5.16,12.15
65,5.98,15.74
65,5.29,13.74
65,6.22,11.72
65,6.02,17.57
65,6.46,13.97
65,6.53,13.32
65,6.8,15.75
65,6.37,15.38
65,6.43,11.95
65,6.93,16.93
65,6.47,14.84
66,1.98,6.5
66,1.24,12.36
66,1.48,10.46
66,1.36,6.2
66,1.97,19.77
66,1.26,12.03
66,1.01,13.73
66,1.26,11.32
66,1.94,8.46
66,1.82,10.34
66,1.38,11.37
66,1.78,12.46
66,1.76,8.63
66,1.62,11.16
66,1.96,11.6
66,1.32,9.47
66,1.64,16.1
66,1.52,11.02
66,1.86,9.2
66,1.52,7.16
66,1.01,13.76
66,1.29,11.46
66,1.37,12.21
66,1.26,11.15
66,1.2,12.38
66,1.98,14.87
66,1.08,13.1
66,1.24,10.76
66,1.27,11.13
66,2.68,10.64
66,2.98,11.47
66,2.74,10.18
66,2.46,8.42
66,2.26,14.96
66,2,6.37
66,2.98,5.74
66,2.58,3.83
66,2.9,12.11
66,2.16,5.46
66,2.28,4.9
66,2.28,9.8
66,2.54,7.89
66,2.46,6.31
66,2.06,4.8
66,2.9,6.21
66,2.54,8.29
66,2.28,9.31
66,2,5.73
66,2.98,7.46
66,2.7,15.02
66,2.36,11.43
66,2.72,17.73
66,2.96,12.06
66,2.34,12.56
66,2.96,8.28
66,2.56,10.3
66,2.06,11.4
66,2.07,11.89
66,2.43,13.8
66,2.83,11.76
66,2.54,12.24
66,2.13,15.72
66,2.33,11.26
66,2.12,11.9
66,2.5,8.15
66,3,5.38
66,3.68,5.64
66,3.3,9.35
66,3.97,11.31
66,3.3,11.69
66,3.68,9.4
66,3.86,11.96
66,3.34,9.13
66,3.94,8.2
66,3.02,5.58
66,3.36,9.02
66,3.48,12.62
66,3.06,13.6
66,3.82,10.91
66,3.3,5.85
66,3.74,11.11
66,3.28,17.16
66,3,4.39
66,3.5,9.67
66,3.28,15.27
66,3.8,17.99
66,3.4,10.02
66,3.44,7.96
66,3.36,12.63
66,3.87,9.26
66,3.27,10.24
66,3.17,5.32
66,3.47,13.32
66,3.57,13.79
66,3.96,14.63
66,3.98,14.15
66,3.27,13.34
66,3.52,11.3
66,3,14.15
66,3.38,13.82
66,3.95,16.33
66,3.06,12.78
66,3.3,9.12
66,3.16,8.67
66,4.7,14.99
66,4.22,11.44
66,4.22,7.15
66,4.22,10.01
66,4.02,9.45
66,4.24,7.08
66,4,5.89
66,4.98,10.06
66,4.34,11.02
66,4.5,7.8
66,4.3,6.27
66,4.6,7.58
66,4.6,7.64
66,4.36,16.95
66,4.32,6.55
66,4.56,12.49
66,4.56,8.51
66,4.58,11.9
66,4.06,11.12
66,4.42,11.67
66,5.64,4.12
66,5.94,8.66
66,5.26,10.58
66,5,9.68
66,5.7,9.05
66,5.12,7.24
66,5.98,3.56
66,5.56,7.17
66,5.36,5.98
66,5.44,6.5
66,5.18,8.26
66,5.98,14.38
66,5.48,13.06
66,5.98,7.48
66,5.62,7.22
66,5.54,9.87
66,6.88,11.84
66,6.58,8.82
66,6.38,6.88
66,6.58,10.59
66,6,10.61
66,6.98,6.27
66,6.98,6.51
66,6.98,9.15
66,6.7,11.12
67,1.73,10.66
67,1.72,11.19
67,1.64,8.48
67,1.98,16.24
67,1.95,17.01
67,2.7,15.72
67,2.17,14.06
67,2.14,5.84
67,2.35,16.6
67,2.53,12.13
67,2.6,11.87
67,2.37,12.24
67,2.43,15.52
67,2.37,12.47
67,2.88,9.82
67,2.48,10.56
67,2.76,11.37
67,2.48,10.97
67,2.98,10.75
67,2.55,3.13
67,2.23,13.31
67,2.71,12.14
67,2.67,8.04
67,2.35,10.61
67,2,10.19
67,3.41,15.66
67,3.73,7.23
67,3.63,9.95
67,3.87,12.58
67,3.03,12.07
67,3,13.58
67,3.43,9.63
67,3.5,7.8
67,3.02,9.21
67,3.7,19.53
67,3.77,13.53
67,3.75,11.86
67,3.4,14.32
67,3.27,9.17
67,3,12.31
67,3.37,9.87
67,3.3,14.15
67,3.43,7.25
67,3.35,13.5
67,3.3,12.86
67,3.57,6.69
67,3.33,9.64
67,3.78,9.62
67,3.5,12.16
67,3.6,9.23
67,3.33,14.81
67,3.51,11.16
67,3.1,12.72
67,4.98,10.63
67,4,7.48
67,4.02,14.5
67,4.38,11.95
67,4.93,11.52
67,4.42,9.06
67,4,5.89
67,4.33,12.84
67,4.41,15.12
67,4.98,12.99
67,4.98,11.91
67,4,6.6
67,4.98,14.58
67,4.25,8.32
67,4.21,9.77
67,5.43,11.49
67,5.32,14.85
67,5.4,10.22
67,5,10.44
67,5.94,8.77
67,5.52,8.69
67,5.77,12.74
67,5.8,10.52
67,5,9.98
67,5.16,13.96
67,5.67,10.97
67,5.33,7.8
67,5,9.98
67,6.37,13.56
67,6.8,9.2
67,6,9.51
67,6.23,6.4
67,6.88,10.57
67,6.1,9.85
67,6.2,8.98
67,6.96,10.38
68,9.331423114,8.90736342
68,9.312320917,11.152019
68,8.051575931,9.798099762
68,7.82234957,10.54631829
68,7.889207259,8.586698337
68,7.039159503,9.904988124
68,5.673352436,9.58432304
68,5.959885387,10.51068884
68,6.341929322,12.04275534
68,5.453677173,12.68408551
68,5.148042025,13.75296912
68,4.52722063,12.93349169
68,4.1165234,14.35866983
68,4.52722063,10.08313539
68,3.008595989,13.50356295
68,1.690544413,14.0736342
68,1.910219675,14.0023753
68,2.129894938,14.75059382
68,2.23495702,15.71258907
68,2.64565425,15.4631829
68,2.53104107,17.49406176
68,1.709646609,15.64133017
68,1.509073543,16.03325416
68,1.432664756,15.14251781
68,1.509073543,19.09738717
68,1.375358166,17.42280285
68,1.165234002,20.20190024
68,0.888252149,20.20190024
68,0.936007641,20.95011876
68,1.212989494,22.41092637
68,0.907354346,24.6912114
68,0.840496657,25.90261283
68,2.53104107,14.10926366
68,3.209169054,12.18527316
69,3.78074074,23.70522202
69,3.30074074,27.27585221
69,3.149629628,30.00394128
69,2.60148148,62.12464848
69,2.062222224,57.84133139
69,2.071111112,35.74824759
69,2.311111112,17.21311936
69,2.853333332,23.95803976
69,2.92148148,20.41642394
69,1.582222224,36.68931624
69,1.422222224,40.25543325
69,1.362962964,38.49422554
69,1.191111112,43.05514765
69,1.063703704,71.92521684
69,1.051851852,82.95731983
69,1.051851852,92.80855131
69,1.031111112,125.0020642
69,1.072592592,133.6114158
69,1.531851852,74.18622092
69,0.352592592,657.8768064
69,0.373333332,437.5376012
69,0.352592592,410.8054966
69,0.334814816,362.7610785
69,0.222222224,612.5223417
69,0.435555556,321.4968172
69,0.465185184,281.8630689
69,0.453333332,347.4110452
69,0.482962964,348.5867275
69,0.554074076,232.6050587
69,0.672592592,180.8827649
69,0.714074076,159.5162146
69,0.832592592,133.0787963
69,0.865185184,123.2465596
69,0.930370372,118.0377693
70,5.991513858,25.42949776
70,4.667054752,21.07935647
70,4.009417548,22.84917656
70,3.659150739,20.77642603
70,3.757278225,17.98354728
70,3.142091135,6.291938947
70,3.206151159,7.093980573
70,2.792361178,25.28563682
70,2.873555189,28.12895414
70,2.804986902,15.44703239
70,2.689544323,6.34725182
70,2.553054558,14.5024732
70,2.506206138,22.35959762
70,2.574657999,30.55739903
70,2.429494518,32.94540633
70,2.288444746,23.20736702
70,2.450489958,8.095820482
70,2.156198053,34.27432664
70,2.147446719,15.22729538
70,1.950984768,8.514667779
70,1.793040329,10.92087549
70,1.720461822,10.94927554
70,1.677940558,36.45227786
70,1.250826299,6.90494466
70,1.24668025,39.9679521
70,1.08007503,11.57594278
70,1.020380971,41.50395655
70,0.789812749,38.96623534
70,1.400381618,35.80756295
70,1.507008182,13.08144391
70,1.929976391,46.40557943
71,0.542220497,91.86336645
71,0.828382006,125.9455665
71,0.917926328,51.28596694
71,1.174108211,45.06151657
71,1.353604347,79.59842932
71,1.379049837,39.76420717
71,1.545590375,40.70126526
71,1.836227806,72.09142478
71,2.045153779,32.93157158
71,2.190537175,49.53083335
71,2.356747841,21.88167164
71,2.77105527,27.78631367
71,2.826868471,43.2606444
71,3.061595679,34.00012811
71,6.223330423,37.51723073
71,3.514601727,42.63601378
72,6.050328256,14.09190513
72,6.498528508,11.83139327
72,5.4651596,12.74992508
72,5.669790757,8.233533014
72,4.973745998,7.20561326
72,4.811435594,6.066639787
72,4.794689693,12.10069829
72,4.645270205,12.76651702
72,4.444642799,14.21850157
72,4.764981728,15.46375969
72,4.931768054,19.54346658
72,3.911044274,18.8926349
72,3.351638045,19.23401643
72,3.142640924,29.5344203
72,3.069622587,11.17863722
72,3.210523592,11.26706872
72,3.129206688,3.034019756
72,2.527356813,9.302159451
72,2.646913101,10.02278005
72,2.779340901,13.98526091
72,1.519782672,7.015885491
72,1.618000711,11.34826549
72,0.691601177,28.23272354
73,0.037133891,237.0031633
73,0.074267782,177.763552
73,0.048117155,146.6878895
73,0.05125523,127.1799748
73,0.058054393,99.24326936
73,0.084728033,91.30171677
73,0.07374477,118.0331755
73,0.164748954,119.2593326
73,0.148535565,88.66775905
73,0.170502092,65.55166235
73,0.217573222,81.2181053
73,0.233786611,93.02355169
73,0.283995816,135.1840067
73,0.365062762,111.1187531
73,0.311192469,92.56049915
73,0.337343096,84.13712502
73,0.304916318,76.18133823
73,0.317991632,69.68159721
73,0.337866109,61.97925484
73,0.355125523,55.72136935
73,0.361401674,49.21999077
73,0.357217573,44.40202735
73,0.400104603,59.34491922
73,0.39958159,51.39681638
73,0.393828452,49.22780069
73,0.393828452,44.89254057
73,0.407426778,38.15207774
73,0.444037657,64.65415165
73,0.554393305,41.80019107
73,0.554393305,47.82138567
73,0.618723849,57.22994312
73,0.704497908,37.01938774
73,0.581066946,14.34996795
73,0.32792887,5.377632194
73,0.220188285,39.0703729
73,0.265167364,36.43188039
73,0.27039749,42.93603022
73,0.287656904,38.36407922
73,0.283472803,56.66750308
74,0.594665272,40.84649934
74,0.82792887,23.80248769
74,0.881276151,14.42227268
74,0.680439331,5.221685773
74,0.680439331,7.630163615
74,0.564853556,21.33064874
74,0.457635983,30.69788921
74,0.437238494,19.61397844
74,0.269874477,12.58908345
74,0.339958159,13.56935408
74,0.355125523,14.53639825
74,0.24790795,20.53176974
74,0.261506276,28.00132617
74,0.230125523,17.87816125
74,0.240062762,32.57226945
74,0.234309623,35.22020945
74,0.283472803,47.99698285
74,0.293410042,44.14581167
74,0.293410042,51.85294076
74,0.17416318,148.8858775
74,0.100941423,127.1919416
74,0.125,83.36343931
74,0.131276151,75.41697402
74,0.190376569,61.46203675
74,0.114016736,49.40125644
74,0.160564854,24.84599346
74,0.168410042,22.19855733
74,0.179916318,19.31115518
74,0.208682008,21.72656118
74,0.218619247,19.56132448
74,0.747384937,28.11834897
75,0.613493724,8.095735483
75,0.563284519,10.25127276
75,0.536610879,4.464501657
75,0.491631799,26.37081691
75,0.466527197,17.21255472
75,0.453974895,12.15172806
75,0.423640167,17.20222547
75,0.39958159,19.60490886
75,0.406380753,22.73756762
75,0.388598326,12.61767782
75,0.316422594,12.60029446
75,0.307008368,19.58261281
75,0.286610879,8.017006474
75,0.274058577,24.87332817
75,0.233263598,22.69587274
75,0.214435146,19.07862118
75,0.216004184,13.53950004
75,0.188807531,17.14566655
75,0.169456067,21.95796148
75,0.146966527,29.9005218
75,0.139644351,31.82554055
75,0.14958159,56.15356011
75,0.14748954,59.52492523
75,0.159518828,49.41221552
75,0.180962343,59.05129151
75,0.074267782,59.50728993
75,0.069560669,129.8337092
75,0.064853556,158.4934618
75,0.089958159,157.2952693
75,0.159518828,99.50855463
75,0.179393305,38.81969974
75,0.185669456,36.65358128
75,0.20083682,32.56282197
75,0.206589958,29.91488197
75,0.185146444,18.34902371
75,0.310669456,19.58349457
76,3.007004113,8.057906459
76,3.178576968,6.436525612
76,3.807960742,6.231625835
76,3.857510655,5.385300668
76,4.002022445,4.904231626
76,4.152477496,4.957683742
76,4.709022216,4.155902004
76,5.505853304,4.405345212
76,5.505505891,3.906458797
76,6.101326997,3.505567929
76,6.201053409,2.712694878
76,5.003418305,2.908685969
76,4.802954259,3.042316258
76,4.401840053,3.042316258
76,4.452332947,3.550111359
76,4.001098076,3.576837416
76,3.806087188,3.541202673
76,3.705945121,3.737193764
76,3.505251534,3.541202673
76,3.505003381,3.184855234
76,2.503346961,4.80623608
76,2.503489649,5.011135857
77,0.19309119,47.70448549
77,0.216709548,42.84960422
77,0.340288805,32.6121372
77,0.391093793,29.07651715
77,0.504978569,36.04221636
77,0.406165308,22.00527704
77,0.421478587,23.4828496
77,0.796499481,24.22163588
77,0.782697979,16.2005277
77,0.899842107,18.41688654
77,0.928658413,17.36147757
77,0.350213111,23.53562005
78,0.400246541,52.7176781
78,0.529081949,48.33773087
78,0.520573908,47.49340369
78,0.528931219,43.00791557
78,0.579795903,41.58311346
78,0.510175026,39.78891821
78,0.460756456,32.34828496
78,0.397934849,30.9762533
78,0.4197534,22.48021108
78,0.548738046,23.37730871
78,1.081325589,15.67282322
78,1.181552132,19.68337731
79,0.289973316,53.45646438
79,0.300124464,52.40105541
79,0.740768156,33.56200528
79,0.620167683,29.1292876
79,0.199253215,25.59366755
79,0.329903354,25.38258575
79,0.350211619,23.4828496
79,0.568761267,11.39841689
79,0.468522786,6.965699208
79,0.38033077,8.496042216
79,0.339636636,9.551451187
80,0.529177719,23.71352785
80,0.50132626,19.25729443
80,0.561007958,18.62068966
80,0.650530504,18.35543767
80,0.75994695,19.84084881
80,0.74204244,15.43766578
80,0.638594164,15.43766578
80,0.660477454,14.48275862
80,0.638594164,14.05835544
80,0.690318302,13.15649867
80,0.660477454,12.30769231
80,0.620689655,12.4668435
80,0.539124668,13.10344828
80,0.519230769,11.98938992
80,0.457559682,12.83819629
80,0.50132626,14.00530504
80,0.419761273,11.72413793
80,0.479442971,6.790450928
80,0.50928382,6.100795756
80,0.578912467,10.66312997
80,0.618700265,10.45092838
80,0.787798408,10.0795756
80,0.787798408,9.071618037
80,0.789787798,7.851458886
80,0.74005305,7.586206897
80,0.730106101,9.442970822
80,0.73806366,11.08753316
80,0.837533156,10.71618037
80,1.110079576,11.14058355
80,1.060344828,8.594164456
80,0.901193634,4.986737401
80,0.879310345,4.562334218
80,1.179708223,5.25198939
80,0.680371353,4.721485411
80,0.779840849,13.31564987
81,0.539124668,21.53846154
81,0.459549072,15.64986737
81,0.561007958,13.15649867
81,0.680371353,20.0530504
81,0.670424403,20.74270557
81,0.75994695,21.80371353
81,0.74005305,18.88594164
81,0.728116711,17.66578249
81,0.839522546,16.65782493
81,0.879310345,17.87798408
81,0.779840849,13.31564987
81,0.839522546,14.00530504
81,0.849469496,13.84615385
81,0.909151194,13.31564987
81,0.899204244,12.73209549
81,0.940981432,13.36870027
81,0.978779841,12.94429708
81,1.038461538,12.99734748
81,0.968832891,10.0795756
81,1.00066313,10.0795756
81,0.98872679,9.336870027
81,0.948938992,8.806366048
81,1.040450928,9.124668435
81,1.020557029,8.594164456
81,1.040450928,7.904509284
81,1.034482759,6.578249337
81,1.026525199,7.267904509
81,1.070291777,6.578249337
81,1.137931034,5.835543767
81,1.159814324,5.835543767
81,1.199602122,6.737400531
81,1.159814324,7.851458886
81,1.129973475,7.692307692
81,1.110079576,8.647214854
81,1.157824934,8.859416446
81,1.279177719,7.267904509
81,1.25928382,6.419098143
81,1.219496021,4.084880637
81,1.24933687,2.546419098
81,1.346816976,5.198938992
81,1.366710875,5.198938992
81,1.370689655,6.578249337
81,1.5,5.039787798
81,1.018567639,2.4933687
81,0.960875332,4.933687003
81,0.819628647,4.827586207
81,0.75795756,7.374005305
81,0.75994695,8.859416446
81,0.799734748,8.48806366
81,0.799734748,11.19363395
81,0.819628647,12.20159151
81,0.797745358,12.30769231
81,1.078249337,9.655172414
81,1.046419098,8.435013263
82,0.698275862,21.37931034
82,0.680371353,19.04509284
82,0.658488064,17.87798408
82,0.680371353,12.14854111
82,0.698275862,10.98143236
82,0.75994695,9.071618037
82,0.75,9.655172414
82,0.73806366,10.50397878
82,0.769893899,10.66312997
82,0.75994695,11.19363395
82,0.75994695,12.5729443
82,0.799734748,12.78514589
82,0.809681698,14.00530504
82,0.841511936,12.5198939
82,0.909151194,12.36074271
82,0.901193634,14.21750663
82,1.00862069,13.52785146
82,1.020557029,12.89124668
82,1.120026525,10.0795756
82,1.080238727,9.76127321
82,1.096153846,8.700265252
82,1.068302387,8.48806366
82,1.098143236,7.480106101
82,1.050397878,6.790450928
82,1.050397878,6.312997347
82,1.028514589,7.427055703
82,1.012599469,7.957559682
82,0.98872679,8.381962865
82,1.012599469,9.336870027
82,0.929045093,7.267904509
82,0.919098143,6.525198939
82,0.899204244,6.25994695
82,0.938992042,5.941644562
82,0.960875332,5.835543767
82,0.938992042,5.25198939
82,0.948938992,4.774535809
82,0.99867374,5.358090186
82,1.060344828,4.880636605
82,1.088196286,5.358090186
82,1.139920424,5.092838196
82,0.819628647,8.700265252
